400 760
374 375 5
374 394 1
375 376 1
375 395 5
376 377 5
376 396 3
377 378 4
377 397 3
378 379 4
378 398 5
379 380 3
379 399 3
380 400 3
381 382 3
382 383 5
383 384 1
384 385 4
385 386 3
386 387 5
387 388 1
388 389 4
389 390 4
390 391 2
391 392 4
392 393 4
393 394 3
394 395 5
395 396 1
396 397 1
397 398 3
398 399 2
399 400 1
